==86619== NVPROF is profiling process 86619, command: ./bin/spmv -m ./res/shipsec5.mtx --prof --opt 1 --dd-p 99
==86619== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==86619== Profiling application: ./bin/spmv -m ./res/shipsec5.mtx --prof --opt 1 --dd-p 99
==86619== Profiling result:
==86619== Metric result:
Invocations                               Metric Name                                               Metric Description         Min         Max         Avg
    Kernel: void kernel_spmv_CSR_vector_Mixed_Rowwise_Split<unsigned int=32>(unsigned int, float const *, float const *, int const *, int const *, double const *, double const *, int const *, int const *, double*, int)
          1                             inst_per_warp                                            Instructions per warp  839.529879  839.529879  839.529879
          1                         branch_efficiency                                                Branch Efficiency      79.36%      79.36%      79.36%
          1                 warp_execution_efficiency                                        Warp Execution Efficiency      94.39%      94.39%      94.39%
          1         warp_nonpred_execution_efficiency                         Warp Non-Predicated Execution Efficiency      89.86%      89.86%      89.86%
          1                      inst_replay_overhead                                      Instruction Replay Overhead    0.007788    0.007788    0.007788
          1      shared_load_transactions_per_request                      Shared Memory Load Transactions Per Request    2.132358    2.132358    2.132358
          1     shared_store_transactions_per_request                     Shared Memory Store Transactions Per Request    1.907296    1.907296    1.907296
          1       local_load_transactions_per_request                       Local Memory Load Transactions Per Request    0.000000    0.000000    0.000000
          1      local_store_transactions_per_request                      Local Memory Store Transactions Per Request    0.000000    0.000000    0.000000
          1              gld_transactions_per_request                             Global Load Transactions Per Request    3.572516    3.572516    3.572516
          1              gst_transactions_per_request                            Global Store Transactions Per Request    1.000000    1.000000    1.000000
          1                 shared_store_transactions                                        Shared Store Transactions     2401324     2401324     2401324
          1                  shared_load_transactions                                         Shared Load Transactions     3068207     3068207     3068207
          1                   local_load_transactions                                          Local Load Transactions           0           0           0
          1                  local_store_transactions                                         Local Store Transactions           0           0           0
          1                          gld_transactions                                         Global Load Transactions     6971275     6971275     6971275
          1                          gst_transactions                                        Global Store Transactions      179860      179860      179860
          1                  sysmem_read_transactions                                  System Memory Read Transactions           0           0           0
          1                 sysmem_write_transactions                                 System Memory Write Transactions           5           5           5
          1                      l2_read_transactions                                             L2 Read Transactions     4277400     4277400     4277400
          1                     l2_write_transactions                                            L2 Write Transactions      185529      185529      185529
          1                    dram_read_transactions                                  Device Memory Read Transactions     3180867     3180867     3180867
          1                   dram_write_transactions                                 Device Memory Write Transactions       90267       90267       90267
          1                           global_hit_rate                                Global Hit Rate in unified l1/tex      40.42%      40.42%      40.42%
          1                            local_hit_rate                                                   Local Hit Rate       0.00%       0.00%       0.00%
          1                  gld_requested_throughput                                 Requested Global Load Throughput  872.27GB/s  872.27GB/s  872.27GB/s
          1                  gst_requested_throughput                                Requested Global Store Throughput  7.9028GB/s  7.9028GB/s  7.9028GB/s
          1                            gld_throughput                                           Global Load Throughput  1225.2GB/s  1225.2GB/s  1225.2GB/s
          1                            gst_throughput                                          Global Store Throughput  31.611GB/s  31.611GB/s  31.611GB/s
          1                     local_memory_overhead                                            Local Memory Overhead       4.43%       4.43%       4.43%
          1                        tex_cache_hit_rate                                           Unified Cache Hit Rate      38.25%      38.25%      38.25%
          1                      l2_tex_read_hit_rate                                      L2 Hit Rate (Texture Reads)      33.50%      33.50%      33.50%
          1                     l2_tex_write_hit_rate                                     L2 Hit Rate (Texture Writes)      94.14%      94.14%      94.14%
          1                      dram_read_throughput                                    Device Memory Read Throughput  559.05GB/s  559.05GB/s  559.05GB/s
          1                     dram_write_throughput                                   Device Memory Write Throughput  15.865GB/s  15.865GB/s  15.865GB/s
          1                      tex_cache_throughput                       Unified cache to Multiprocessor throughput  3781.7GB/s  3781.7GB/s  3781.7GB/s
          1                    l2_tex_read_throughput                                    L2 Throughput (Texture Reads)  750.90GB/s  750.90GB/s  750.90GB/s
          1                   l2_tex_write_throughput                                   L2 Throughput (Texture Writes)  31.611GB/s  31.611GB/s  31.611GB/s
          1                        l2_read_throughput                                            L2 Throughput (Reads)  751.77GB/s  751.77GB/s  751.77GB/s
          1                       l2_write_throughput                                           L2 Throughput (Writes)  32.608GB/s  32.608GB/s  32.608GB/s
          1                    sysmem_read_throughput                                    System Memory Read Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                   sysmem_write_throughput                                   System Memory Write Throughput  921.46KB/s  921.46KB/s  921.45KB/s
          1                     local_load_throughput                                     Local Memory Load Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    local_store_throughput                                    Local Memory Store Throughput  0.00000B/s  0.00000B/s  0.00000B/s
          1                    shared_load_throughput                                    Shared Memory Load Throughput  2157.0GB/s  2157.0GB/s  2157.0GB/s
          1                   shared_store_throughput                                   Shared Memory Store Throughput  1688.2GB/s  1688.2GB/s  1688.2GB/s
          1                            gld_efficiency                                    Global Memory Load Efficiency      71.19%      71.19%      71.19%
          1                            gst_efficiency                                   Global Memory Store Efficiency      25.00%      25.00%      25.00%
          1                    tex_cache_transactions                     Unified cache to Multiprocessor transactions     5379179     5379179     5379179
          1                             flop_count_dp                      Floating Point Operations(Double Precision)    43393140    43393140    43393140
          1                         flop_count_dp_add                  Floating Point Operations(Double Precision Add)    34388252    34388252    34388252
          1                         flop_count_dp_fma                  Floating Point Operations(Double Precision FMA)     4502444     4502444     4502444
          1                         flop_count_dp_mul                  Floating Point Operations(Double Precision Mul)           0           0           0
          1                             flop_count_sp                      Floating Point Operations(Single Precision)     5610652     5610652     5610652
          1                         flop_count_sp_add                  Floating Point Operations(Single Precision Add)           0           0           0
          1                         flop_count_sp_fma                  Floating Point Operations(Single Precision FMA)           0           0           0
          1                         flop_count_sp_mul                   Floating Point Operation(Single Precision Mul)     5610652     5610652     5610652
          1                     flop_count_sp_special              Floating Point Operations(Single Precision Special)           0           0           0
          1                             inst_executed                                            Instructions Executed    23604566    23604566    23604566
          1                               inst_issued                                              Instructions Issued    23784334    23784334    23784334
          1                          dram_utilization                                        Device Memory Utilization    High (7)    High (7)    High (7)
          1                        sysmem_utilization                                        System Memory Utilization     Low (1)     Low (1)     Low (1)
          1                          stall_inst_fetch                         Issue Stall Reasons (Instructions Fetch)       3.24%       3.24%       3.24%
          1                     stall_exec_dependency                       Issue Stall Reasons (Execution Dependency)      12.50%      12.50%      12.50%
          1                   stall_memory_dependency                               Issue Stall Reasons (Data Request)      79.99%      79.99%      79.99%
          1                             stall_texture                                    Issue Stall Reasons (Texture)       0.00%       0.00%       0.00%
          1                                stall_sync                            Issue Stall Reasons (Synchronization)       0.00%       0.00%       0.00%
          1                               stall_other                                      Issue Stall Reasons (Other)       0.78%       0.78%       0.78%
          1          stall_constant_memory_dependency                         Issue Stall Reasons (Immediate constant)       0.06%       0.06%       0.06%
          1                           stall_pipe_busy                                  Issue Stall Reasons (Pipe Busy)       1.31%       1.31%       1.31%
          1                         shared_efficiency                                         Shared Memory Efficiency      72.96%      72.96%      72.96%
          1                                inst_fp_32                                          FP Instructions(Single)     5610652     5610652     5610652
          1                                inst_fp_64                                          FP Instructions(Double)    38890696    38890696    38890696
          1                              inst_integer                                             Integer Instructions   196255131   196255131   196255131
          1                          inst_bit_convert                                         Bit-Convert Instructions     5610652     5610652     5610652
          1                              inst_control                                        Control-Flow Instructions   102501325   102501325   102501325
          1                        inst_compute_ld_st                                          Load/Store Instructions   106240208   106240208   106240208
          1                                 inst_misc                                                Misc Instructions    84381123    84381123    84381123
          1           inst_inter_thread_communication                                        Inter-Thread Instructions           0           0           0
          1                               issue_slots                                                      Issue Slots    23784334    23784334    23784334
          1                                 cf_issued                                 Issued Control-Flow Instructions     6456877     6456877     6456877
          1                               cf_executed                               Executed Control-Flow Instructions     6456877     6456877     6456877
          1                               ldst_issued                                   Issued Load/Store Instructions     5368703     5368703     5368703
          1                             ldst_executed                                 Executed Load/Store Instructions     5368703     5368703     5368703
          1                       atomic_transactions                                              Atomic Transactions           0           0           0
          1           atomic_transactions_per_request                                  Atomic Transactions Per Request    0.000000    0.000000    0.000000
          1                      l2_atomic_throughput                                  L2 Throughput (Atomic requests)  0.00000B/s  0.00000B/s  0.00000B/s
          1                    l2_atomic_transactions                                L2 Transactions (Atomic requests)           0           0           0
          1                  l2_tex_read_transactions                                  L2 Transactions (Texture Reads)     4272461     4272461     4272461
          1                     stall_memory_throttle                            Issue Stall Reasons (Memory Throttle)       0.16%       0.16%       0.16%
          1                        stall_not_selected                               Issue Stall Reasons (Not Selected)       1.96%       1.96%       1.96%
          1                 l2_tex_write_transactions                                 L2 Transactions (Texture Writes)      179860      179860      179860
          1                             flop_count_hp                        Floating Point Operations(Half Precision)           0           0           0
          1                         flop_count_hp_add                    Floating Point Operations(Half Precision Add)           0           0           0
          1                         flop_count_hp_mul                     Floating Point Operation(Half Precision Mul)           0           0           0
          1                         flop_count_hp_fma                    Floating Point Operations(Half Precision FMA)           0           0           0
          1                                inst_fp_16                                            HP Instructions(Half)           0           0           0
          1                                       ipc                                                     Executed IPC    0.462370    0.462370    0.462370
          1                                issued_ipc                                                       Issued IPC    1.275740    1.275740    1.275740
          1                    issue_slot_utilization                                           Issue Slot Utilization      31.89%      31.89%      31.89%
          1                             sm_efficiency                                          Multiprocessor Activity      99.55%      99.55%      99.55%
          1                        achieved_occupancy                                               Achieved Occupancy    0.930080    0.930080    0.930080
          1                  eligible_warps_per_cycle                                  Eligible Warps Per Active Cycle    2.399360    2.399360    2.399360
          1                        shared_utilization                                        Shared Memory Utilization     Low (1)     Low (1)     Low (1)
          1                            l2_utilization                                             L2 Cache Utilization     Low (2)     Low (2)     Low (2)
          1                           tex_utilization                                        Unified Cache Utilization     Low (3)     Low (3)     Low (3)
          1                       ldst_fu_utilization                             Load/Store Function Unit Utilization     Low (3)     Low (3)     Low (3)
          1                         cf_fu_utilization                           Control-Flow Function Unit Utilization     Low (2)     Low (2)     Low (2)
          1                        tex_fu_utilization                                Texture Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1                    special_fu_utilization                                Special Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1             half_precision_fu_utilization                         Half-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
          1           single_precision_fu_utilization                       Single-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1           double_precision_fu_utilization                       Double-Precision Function Unit Utilization     Low (1)     Low (1)     Low (1)
          1                        flop_hp_efficiency                                       FLOP Efficiency(Peak Half)       0.00%       0.00%       0.00%
          1                        flop_sp_efficiency                                     FLOP Efficiency(Peak Single)       0.23%       0.23%       0.23%
          1                        flop_dp_efficiency                                     FLOP Efficiency(Peak Double)       3.60%       3.60%       3.60%
          1                   sysmem_read_utilization                                   System Memory Read Utilization    Idle (0)    Idle (0)    Idle (0)
          1                  sysmem_write_utilization                                  System Memory Write Utilization     Low (1)     Low (1)     Low (1)
          1                            stall_sleeping                                   Issue Stall Reasons (Sleeping)       0.00%       0.00%       0.00%
          1               pcie_total_data_transmitted                                      PCIe Total Data Transmitted         512         512         512
          1                  pcie_total_data_received                                         PCIe Total Data Received           0           0           0
          1                inst_executed_global_loads                         Warp level instructions for global loads     1951363     1951363     1951363
          1                 inst_executed_local_loads                          Warp level instructions for local loads           0           0           0
          1                inst_executed_shared_loads                         Warp level instructions for shared loads     1438880     1438880     1438880
          1               inst_executed_surface_loads                        Warp level instructions for surface loads           0           0           0
          1               inst_executed_global_stores                        Warp level instructions for global stores      179860      179860      179860
          1                inst_executed_local_stores                         Warp level instructions for local stores           0           0           0
          1               inst_executed_shared_stores                        Warp level instructions for shared stores     1259020     1259020     1259020
          1              inst_executed_surface_stores                       Warp level instructions for surface stores           0           0           0
          1              inst_executed_global_atomics             Warp level instructions for global atom and atom cas           0           0           0
          1           inst_executed_global_reductions                    Warp level instructions for global reductions           0           0           0
          1             inst_executed_surface_atomics            Warp level instructions for surface atom and atom cas           0           0           0
          1          inst_executed_surface_reductions                   Warp level instructions for surface reductions           0           0           0
          1              inst_executed_shared_atomics             Warp level shared instructions for atom and atom CAS           0           0           0
          1                     inst_executed_tex_ops                              Warp level instructions for texture           0           0           0
          1                           dram_read_bytes                           Total bytes read from DRAM to L2 cache   101787744   101787744   101787744
          1                          dram_write_bytes                        Total bytes written from L2 cache to DRAM     2888544     2888544     2888544
          1                      global_load_requests         Total number of global load requests from Multiprocessor     1951363     1951363     1951363
          1                       local_load_requests          Total number of local load requests from Multiprocessor           0           0           0
          1                     surface_load_requests        Total number of surface load requests from Multiprocessor           0           0           0
          1                     global_store_requests        Total number of global store requests from Multiprocessor      179860      179860      179860
          1                      local_store_requests         Total number of local store requests from Multiprocessor           0           0           0
          1                    surface_store_requests       Total number of surface store requests from Multiprocessor           0           0           0
          1                    global_atomic_requests       Total number of global atomic requests from Multiprocessor           0           0           0
          1                 global_reduction_requests    Total number of global reduction requests from Multiprocessor           0           0           0
          1                   surface_atomic_requests      Total number of surface atomic requests from Multiprocessor           0           0           0
          1                surface_reduction_requests   Total number of surface reduction requests from Multiprocessor           0           0           0
          1                      l2_global_load_bytes             Bytes read from L2 for misses in L1 for global loads   134809408   134809408   134809408
          1                       l2_local_load_bytes              Bytes read from L2 for misses in L1 for local loads           0           0           0
          1                     l2_surface_load_bytes            Bytes read from L2 for misses in L1 for surface loads           0           0           0
          1              l2_global_atomic_store_bytes                   Bytes written to L2 from L1 for global atomics           0           0           0
          1               l2_local_global_store_bytes         Bytes written to L2 from L1 for local and global stores.     5755520     5755520     5755520
          1                    l2_surface_store_bytes           Bytes read from L2 for misses in L1 for surface stores           0           0           0
          1                         sysmem_read_bytes                                         System Memory Read Bytes           0           0           0
          1                        sysmem_write_bytes                                        System Memory Write Bytes         160         160         160
          1                           l2_tex_hit_rate                                                L2 Cache Hit Rate      35.95%      35.95%      35.95%
          1                     texture_load_requests        Total number of texture Load requests from Multiprocessor           0           0           0
          1           tensor_precision_fu_utilization                       Tensor-Precision Function Unit Utilization    Idle (0)    Idle (0)    Idle (0)
